step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
740,748139.48,748139.48,0.0,0.0,748139.48,True,False,False,False
479,799517.33,799517.33,0.0,67824.14,867341.47,True,False,False,False
585,1881.65,21705.0,19823.35,0.0,0.0,False,False,True,False
672,21332.46,21332.46,0.0,0.0,0.0,False,False,False,True
648,1005346.72,1005346.72,0.0,0.0,0.0,False,False,False,True
398,1101870.28,0.0,0.0,66778272.78,67880143.06,False,False,False,True
129,489749.48,0.0,0.0,1369401.31,2995600.33,True,False,False,False
208,23031.26,23031.26,0.0,0.0,0.0,False,False,False,True
347,29506.3,192792.64,163286.34,0.0,0.0,False,False,True,False
133,899782.7,899782.7,0.0,106863.62,1006646.32,True,False,False,False
189,121579.98,121579.98,0.0,0.0,0.0,False,False,False,True
359,5435.33,140330.44,134895.11,0.0,0.0,False,False,True,False
256,6081.9,13189.14,7107.24,0.0,0.0,False,False,True,False
249,7818.07,81588.6,73770.53,72994.05,80812.13,True,False,False,False
65,3760068.04,3760068.04,0.0,622555.65,4382623.69,True,False,False,False
680,10000000.0,12254417.02,2254417.02,0.0,0.0,False,False,False,True
225,5208.26,6677981.96,6683190.23,3935129.29,3929921.03,False,False,False,False
278,177349.61,0.0,0.0,2619333.07,2796682.68,True,False,False,False
409,71921.7,71921.7,0.0,0.0,0.0,False,False,False,True
680,442460.31,442460.31,0.0,0.0,0.0,False,False,False,True
520,658855.33,658855.33,0.0,4937941.18,5596796.51,True,False,False,False
269,676882.33,676882.33,0.0,0.0,676882.33,True,False,False,False
203,8449.43,0.0,0.0,0.0,0.0,False,False,True,False
356,290902.01,36908.0,0.0,0.0,290902.01,True,False,False,False
408,3573.37,60528.0,56954.63,0.0,0.0,False,False,True,False
397,263633.0,0.0,0.0,1790320.43,2053953.43,True,False,False,False
261,4817.56,20232.35,15414.79,0.0,0.0,False,False,True,False
346,59455.55,0.0,0.0,0.0,0.0,False,False,True,False
20,2216.01,5270.79,3054.78,0.0,0.0,False,False,True,False
71,2949339.09,2949339.09,0.0,167663.32,3117002.41,True,False,False,False
232,5636.29,79463.0,73826.71,0.0,0.0,False,False,True,False
411,427373.65,427373.65,0.0,0.0,0.0,False,False,False,True
409,71921.7,71921.7,0.0,42131.23,114052.93,True,False,False,False
363,56231.05,56231.05,0.0,0.0,56231.05,True,False,False,False
400,436757.76,436757.76,0.0,0.0,436757.76,True,False,False,False
372,21730.2,17458.54,0.0,0.0,0.0,False,False,True,False
153,166804.33,25377795.2,25544599.54,1664545.61,1497741.28,False,False,False,False
70,266766.78,266766.78,0.0,0.0,266766.78,True,False,False,False
282,37330.6,1424659.04,1461989.64,3706216.7,3668886.1,False,False,False,False
133,120287.94,1666154.29,1786442.23,4554705.75,4434417.81,False,False,False,False
599,131942.88,0.0,0.0,2231081.14,2363024.02,True,False,False,False
699,215013.3,215013.3,0.0,17301734.96,17516748.26,True,False,False,False
452,227349.18,227349.18,0.0,111961.16,339310.34,True,False,False,False
331,308109.64,0.0,0.0,610787.15,1148993.94,True,False,False,False
704,339152.24,339152.24,0.0,0.0,339152.24,True,False,False,False
131,2745923.02,2745923.02,0.0,0.0,0.0,False,False,False,True
332,6735.57,12775.0,6039.43,0.0,0.0,False,False,True,False
15,314354.55,70243.0,0.0,0.0,312521.63,True,False,False,False
355,42483.97,42483.97,0.0,0.0,0.0,False,False,False,True
109,177344.53,177344.53,0.0,567501.75,744846.28,True,False,False,False
208,58534.06,72041.0,13506.94,9273754.89,9332288.95,True,False,False,False
132,1452930.11,19978.0,0.0,138201.58,1858192.31,False,False,False,True
19,1861008.32,1861008.32,0.0,0.0,1789942.62,True,False,False,False
614,424700.99,424700.99,0.0,646139.13,1070840.13,True,False,False,False
276,191253.08,2000.0,193253.08,2098476.99,1907223.91,False,False,False,False
356,69893.67,605486.0,535592.33,81715.67,151609.34,True,False,False,False
356,9843.29,25754.0,15910.71,0.0,0.0,False,False,True,False
162,73979.54,1693542.39,1767521.92,700614.98,649113.84,False,False,False,False
191,5518.52,35222.0,29703.48,0.0,0.0,False,False,True,False
121,254440.83,254440.83,0.0,0.0,0.0,False,False,False,True
326,384457.0,7286883.53,7671340.53,1888597.19,1504140.19,False,False,False,False
234,80336.26,80336.26,0.0,0.0,0.0,False,False,False,True
296,40593.23,40593.23,0.0,173347.8,213941.02,True,False,False,False
70,1036789.41,1036789.41,0.0,523315.63,1560105.04,True,False,False,False
324,723.17,9366.0,8642.83,0.0,0.0,False,False,True,False
357,257239.68,105150.07,0.0,567099.98,824339.67,True,False,False,False
638,345116.0,345116.0,0.0,0.0,0.0,False,False,False,True
405,11009.74,500507.22,489497.48,0.0,0.0,False,False,True,False
393,24036.77,51499.0,27462.23,0.0,0.0,False,False,True,False
137,856568.35,66165.0,0.0,9730456.41,10587024.76,False,False,False,True
701,79581.24,79581.24,0.0,0.0,0.0,False,False,False,True
182,619423.91,0.0,0.0,5649342.84,6268766.74,False,False,False,True
185,185558.5,7556330.41,7741888.91,880077.22,694518.72,False,False,False,False
646,568292.72,568292.72,0.0,0.0,0.0,False,False,False,True
279,0.0,0.0,0.0,538547.63,538547.63,True,False,False,False
182,210923.02,0.0,210923.02,901666.57,475813.95,False,False,False,False
210,74644.42,21306.0,0.0,348184.2,422828.62,True,False,False,False
504,138048.52,138048.52,0.0,0.0,0.0,False,False,False,True
407,48132.52,48132.52,0.0,94309.66,142442.19,True,False,False,False
185,15046.87,0.0,0.0,0.0,0.0,False,False,True,False
227,2938.01,0.0,0.0,0.0,0.0,False,False,True,False
622,668273.94,668273.94,0.0,619362.81,1287636.75,True,False,False,False
550,4313.87,72084.0,67770.13,0.0,0.0,False,False,True,False
418,34498.05,34498.05,0.0,0.0,34498.05,True,False,False,False
9,350705.74,350705.74,0.0,0.0,1184633.07,False,False,False,True
89,43928.31,43928.31,0.0,0.0,43928.31,True,False,False,False
203,6288.63,0.0,0.0,8634853.37,8641142.0,True,False,False,False
228,4526748.52,4526748.52,0.0,0.0,0.0,False,False,False,True
238,240899.12,240899.12,0.0,85009.83,325908.95,True,False,False,False
47,225850.53,225850.53,0.0,5063600.9,5289451.43,True,False,False,False
280,8432.76,61758.0,53325.24,0.0,0.0,False,False,True,False
163,67142.32,0.0,0.0,130114.47,197256.79,True,False,False,False
214,283614.29,55653.0,0.0,0.0,283614.29,True,False,False,False
131,601953.99,0.0,0.0,716569.86,1318523.85,False,False,False,True
355,5338162.8,5338162.8,0.0,0.0,0.0,False,False,False,True
164,1191399.72,1191399.72,0.0,2447080.16,3638479.89,True,False,False,False
542,161804.68,161804.68,0.0,0.0,0.0,False,False,False,True
255,32733.43,32733.43,0.0,0.0,32733.43,True,False,False,False
370,12193.99,1233.0,0.0,0.0,0.0,False,False,True,False
584,777448.03,777448.03,0.0,76927.01,854375.05,True,False,False,False
305,124718.38,0.0,0.0,2482527.99,2607246.37,True,False,False,False
225,74447.11,74447.11,0.0,0.0,74447.11,True,False,False,False
356,352020.66,5702.0,0.0,741192.77,1093213.43,True,False,False,False
167,2598276.05,2598276.05,0.0,5368346.27,7966622.32,True,False,False,False
624,69912.57,69912.57,0.0,13393300.5,13463213.07,True,False,False,False
249,56013.0,56013.0,0.0,0.0,0.0,False,False,False,True
286,204778.36,0.0,0.0,1052808.79,1257587.15,True,False,False,False
397,14797.97,11073.0,0.0,0.0,0.0,False,False,True,False
727,69039.64,69039.64,0.0,0.0,0.0,False,False,False,True
260,176864.62,2004119.78,2180984.4,263224.43,86359.81,False,False,False,False
247,76646.05,76646.05,0.0,0.0,76646.05,True,False,False,False
406,13045.51,78801.0,65755.49,0.0,0.0,False,False,True,False
279,97392.76,102194.0,4801.24,0.0,97392.76,True,False,False,False
436,4135944.29,4135944.29,0.0,0.0,0.0,False,False,False,True
643,40651.96,40651.96,0.0,1737062.67,1777714.62,True,False,False,False
12,2066467.64,2066467.64,0.0,0.0,81209.81,False,False,False,True
35,1669851.85,0.0,0.0,4425021.37,6094873.22,False,False,False,True
398,119311.99,7416104.6,7535416.59,330483.05,211171.06,False,False,False,False
718,66941.04,66941.04,0.0,0.0,0.0,False,False,False,True
251,1799.77,465.0,0.0,0.0,0.0,False,False,True,False
250,213463.32,213463.32,0.0,0.0,0.0,False,False,False,True
639,208253.11,208253.11,0.0,0.0,0.0,False,False,False,True
371,174324.94,174324.94,0.0,0.0,0.0,False,False,False,True
398,489944.93,489944.93,0.0,297207.53,787152.46,True,False,False,False
688,676913.69,676913.69,0.0,0.0,0.0,False,False,False,True
1,20128.0,20128.0,0.0,0.0,0.0,False,False,False,True
22,37100.29,37100.29,0.0,433212.41,470312.7,True,False,False,False
24,3697.45,19978.0,16280.55,0.0,0.0,False,False,True,False
687,11403.21,0.0,0.0,0.0,0.0,False,False,True,False
158,52709.78,0.0,0.0,8134948.18,8187657.95,True,False,False,False
551,150924.76,150924.76,0.0,0.0,0.0,False,False,False,True
723,457359.64,457359.64,0.0,0.0,0.0,False,False,False,True
381,67948.58,19867.0,0.0,1761623.27,1829571.85,True,False,False,False
279,145982.36,145982.36,0.0,0.0,0.0,False,False,False,True
690,16380.24,5290123.15,5306503.39,158309.39,141929.15,False,False,False,False
439,3947541.37,3947541.37,0.0,0.0,0.0,False,False,False,True
296,3080973.39,3080973.39,0.0,0.0,0.0,False,False,False,True
442,3085.45,3085.45,0.0,45631.02,48716.47,True,False,False,False
235,2537.55,6276.52,3738.97,0.0,0.0,False,False,True,False
259,8878.63,10151.47,1272.85,0.0,0.0,False,False,True,False
561,31945.44,31945.44,0.0,0.0,0.0,False,False,False,True
125,222097.11,222097.11,0.0,0.0,0.0,False,False,False,True
155,2723017.17,2723017.17,0.0,11672.12,2734689.29,True,False,False,False
558,316877.85,316877.85,0.0,0.0,0.0,False,False,False,True
646,10000000.0,40399045.08,30399045.08,0.0,0.0,False,False,False,True
694,71729.96,71729.96,0.0,0.0,0.0,False,False,False,True
249,17555.22,0.0,0.0,0.0,0.0,False,False,True,False
180,37891.64,52001.0,14109.36,0.0,37891.64,True,False,False,False
181,253640.11,0.0,0.0,298822.99,552463.1,False,False,False,True
503,251683.05,251683.05,0.0,0.0,0.0,False,False,False,True
297,31479113.67,0.0,0.0,44341934.85,75821048.52,False,False,False,True
260,157734.84,16714858.45,16872593.29,379095.61,221360.77,False,False,False,False
25,44829.81,44829.81,0.0,0.0,0.0,False,False,False,True
631,10000000.0,13120690.98,3120690.98,0.0,0.0,False,False,False,True
254,59561.86,717200.57,776762.43,430024.54,370462.68,False,False,False,False
238,103.22,0.0,0.0,0.0,0.0,False,False,True,False
357,9759.6,0.0,0.0,1418853.3,1428612.9,True,False,False,False
127,1848199.45,1848199.45,0.0,0.0,0.0,False,False,False,True
401,17484.18,19906.0,2421.82,0.0,17484.18,True,False,False,False
263,80283.56,7113.0,0.0,0.0,80283.56,True,False,False,False
402,51234.46,30931.0,82165.46,0.0,0.0,False,False,False,False
43,215798.41,26250.0,0.0,0.0,215798.41,True,False,False,False
515,12804.74,12804.74,0.0,0.0,0.0,False,False,False,True
42,243997.99,44031.0,0.0,39027.64,283025.63,True,False,False,False
139,39704.49,4545.0,0.0,429658.38,469362.87,True,False,False,False
254,653949.74,653949.74,0.0,0.0,0.0,False,False,False,True
264,1123.13,5082.0,3958.87,0.0,0.0,False,False,True,False
396,104858.57,24361.0,129219.57,138724.11,33865.54,False,False,False,False
616,1265656.44,1265656.44,0.0,653351.54,1919007.98,True,False,False,False
133,47847.53,0.0,0.0,0.0,0.0,False,False,True,False
673,888905.27,888905.27,0.0,0.0,0.0,False,False,False,True
334,26103.56,40671.0,14567.44,0.0,0.0,False,False,True,False
166,9435.93,12136.0,2700.07,0.0,0.0,False,False,True,False
302,165037.44,23091701.32,23256738.77,624681.29,459643.85,False,False,False,False
17,244170.19,3499051.58,3743221.76,9186824.07,8942653.88,False,False,False,False
617,10000000.0,42542664.27,32542664.27,0.0,0.0,False,False,False,True
2,14949.84,14949.84,0.0,0.0,0.0,False,False,False,True
305,213533.2,1213.0,0.0,342136.25,555669.45,True,False,False,False
34,71208.11,6418905.96,6490114.07,757108.36,544468.48,False,False,False,False
697,378623.9,378623.9,0.0,0.0,378623.9,True,False,False,False
34,989311.12,989311.12,0.0,1009370.24,1998681.36,True,False,False,False
134,26373.22,351278.1,324904.88,0.0,0.0,False,False,True,False
330,40388.58,40388.58,0.0,0.0,0.0,False,False,False,True
455,332.36,332.36,0.0,0.0,0.0,False,False,False,True
511,150929.12,150929.12,0.0,0.0,0.0,False,False,False,True
424,1058602.68,1058602.68,0.0,628385.94,1686988.62,True,False,False,False
323,186568.14,0.0,0.0,2697574.81,2884142.95,True,False,False,False
165,280288.3,30211.0,0.0,604286.45,884574.76,True,False,False,False
357,484493.06,484493.06,0.0,750471.66,1234964.72,True,False,False,False
241,989966.55,989966.55,0.0,0.0,989966.55,True,False,False,False
654,1290224.84,1290224.84,0.0,0.0,1290224.84,True,False,False,False
144,612743.87,612743.87,0.0,311807.53,924551.41,True,False,False,False
34,1959.7,19467710.88,19469670.57,50321.0,13626.62,False,False,False,False
204,89581.09,9224540.59,9314121.69,164425.4,74844.31,False,False,False,False
237,10000000.0,10000000.0,0.0,13009399.24,23009399.24,True,False,False,False
284,111985.37,0.0,0.0,722904.18,834889.55,True,False,False,False
236,118634.52,0.0,0.0,1380393.99,1499028.51,True,False,False,False
16,696537.68,0.0,0.0,1131921.58,2512223.35,False,False,False,True
81,221936.6,221936.6,0.0,1811.03,223747.62,True,False,False,False
60,742973.53,742973.53,0.0,0.0,0.0,False,False,False,True
615,368973.39,368973.39,0.0,0.0,0.0,False,False,False,True
529,1773151.32,1773151.32,0.0,775203.68,2548354.99,True,False,False,False
436,513693.13,513693.13,0.0,0.0,513693.13,True,False,False,False
237,1503034.86,1503034.86,0.0,18125.1,1521159.97,True,False,False,False
34,250983.19,8170743.89,8421727.08,1685233.94,1434250.75,False,False,False,False
357,4177467.46,4177467.46,0.0,0.0,4177467.46,True,False,False,False
431,526071.46,526071.46,0.0,987448.67,1513520.12,True,False,False,False
546,1634229.02,1634229.02,0.0,0.0,1634229.02,True,False,False,False
327,6321120.73,0.0,0.0,9462205.05,15783325.78,False,False,False,True
35,17303.96,374.0,0.0,0.0,0.0,False,False,True,False
377,284552.28,1993144.55,2277696.83,1471968.85,1187416.57,False,False,False,False
91,737285.03,737285.03,0.0,0.0,737285.03,True,False,False,False
46,9977761.05,9977761.05,0.0,0.0,9977761.05,True,False,False,False
20,126469.12,6059451.39,6185920.51,176978.91,194366.36,False,False,False,False
331,44835.63,31269.0,0.0,0.0,44835.63,True,False,False,False
33,492107.34,15754.0,0.0,2103766.71,2595874.05,False,False,False,True
302,57808.14,0.0,0.0,0.0,0.0,False,False,True,False
414,298384.21,298384.21,0.0,77405.99,375790.2,True,False,False,False
233,158424.1,0.0,0.0,23690095.53,23848519.62,True,False,False,False
735,417103.68,417103.68,0.0,34232.06,451335.75,True,False,False,False
69,582571.87,582571.87,0.0,0.0,0.0,False,False,False,True
376,202595.3,26454.0,229049.3,440090.0,237494.7,False,False,False,False
406,28875.5,10095.0,0.0,0.0,0.0,False,False,True,False
514,98698.89,0.0,0.0,353207.8,451906.69,True,False,False,False
178,353215.95,314422.16,667638.12,1896152.88,1542936.93,False,False,False,False
306,1307.09,21551.0,20243.91,0.0,0.0,False,False,True,False
576,28284.88,28284.88,0.0,0.0,0.0,False,False,False,True
326,15177.97,15177.97,0.0,0.0,0.0,False,False,False,True
25,938309.28,3205.0,0.0,125481.47,1063790.75,False,False,False,True
598,453699.35,453699.35,0.0,1321758.82,1775458.17,True,False,False,False
353,839008.91,839008.91,0.0,364600.35,1203609.26,True,False,False,False
324,71526.85,0.0,0.0,2433983.97,2505510.82,True,False,False,False
610,528149.74,528149.74,0.0,0.0,528149.74,True,False,False,False
360,3110785.86,0.0,0.0,13609334.74,16720120.6,False,False,False,True
258,11230.92,0.0,0.0,13414383.32,13425614.23,False,False,False,True
68,374178.28,374178.28,0.0,0.0,0.0,False,False,False,True
254,510053.3,7526.0,0.0,400324.71,910378.01,False,False,False,True
137,214401.85,196279.46,410681.31,570176.99,355775.14,False,False,False,False
381,102256.57,102256.57,0.0,0.0,102256.57,True,False,False,False
218,494453.52,494453.52,0.0,249657.93,744111.45,True,False,False,False
680,28399.72,28399.72,0.0,0.0,0.0,False,False,False,True
448,432544.68,432544.68,0.0,0.0,0.0,False,False,False,True
183,234783.56,12409.0,247192.56,1850585.55,1615801.99,False,False,False,False
40,754581.61,568716.0,0.0,2085630.19,2840211.8,False,False,False,True
227,162618.7,0.0,0.0,606908.82,769527.52,True,False,False,False
35,64404.47,32854.0,0.0,1409215.73,1986432.01,True,False,False,False
377,807871.12,0.0,0.0,2181509.42,2989380.54,False,False,False,True
395,451484.84,100193.0,0.0,500032.88,951517.72,True,False,False,False
356,834.62,20508.0,19673.38,0.0,0.0,False,False,True,False
414,10000000.0,10000000.0,0.0,0.0,10000000.0,True,False,False,False
1,35063.63,35063.63,0.0,31140.0,7550.03,True,False,False,False
211,84655.26,2731591.98,2816247.24,4274154.78,4189499.52,False,False,False,False
475,29611.08,29611.08,0.0,0.0,0.0,False,False,False,True
569,577301.73,577301.73,0.0,0.0,0.0,False,False,False,True
226,8237.71,21458.0,13220.29,0.0,0.0,False,False,True,False
304,6125.28,0.0,0.0,0.0,0.0,False,False,True,False
331,161859.16,161859.16,0.0,0.0,0.0,False,False,False,True
435,365332.78,365332.78,0.0,27185.14,392517.92,True,False,False,False
689,2163012.63,2163012.63,0.0,0.0,0.0,False,False,False,True
299,24545.83,172571.23,148025.4,0.0,0.0,False,False,True,False
218,1476248.65,1476248.65,0.0,0.0,0.0,False,False,False,True
344,2231580.5,2231580.5,0.0,0.0,0.0,False,False,False,True
246,831725.76,831725.76,0.0,9544.26,841270.02,True,False,False,False
229,13385.84,0.0,0.0,0.0,0.0,False,False,True,False
403,29021.61,21524.0,0.0,0.0,0.0,False,False,True,False
161,145582.83,70907.0,0.0,8502019.48,8647602.32,False,False,False,True
730,10000000.0,10000000.0,0.0,0.0,10000000.0,True,False,False,False
31,5021186.54,5021186.54,0.0,0.0,0.0,False,False,False,True
47,18178.17,52448.0,34269.83,0.0,0.0,False,False,True,False
154,3424092.39,3424092.39,0.0,0.0,0.0,False,False,False,True
70,1036789.41,1036789.41,0.0,0.0,0.0,False,False,False,True
163,188231.11,0.0,0.0,5770169.23,5958400.34,False,False,False,True
96,8267760.5,8267760.5,0.0,0.0,0.0,False,False,False,True
226,21506.79,80240.0,58733.21,0.0,0.0,False,False,True,False
230,22314.69,0.0,0.0,0.0,0.0,False,False,True,False
312,117345.35,117345.35,0.0,0.0,0.0,False,False,False,True
277,16611.75,0.0,0.0,32082.11,48693.86,True,False,False,False
687,210553.86,0.0,0.0,220624.45,431178.31,True,False,False,False
563,102371.12,102371.12,0.0,0.0,0.0,False,False,False,True
187,44928.08,99895.78,144823.86,106734.63,61806.54,False,False,False,False
343,802417.45,802417.45,0.0,49645.31,852062.77,True,False,False,False
355,3592596.97,3592596.97,0.0,0.0,0.0,False,False,False,True
412,381977.83,381977.83,0.0,0.0,381977.83,True,False,False,False
110,2145934.81,2145934.81,0.0,757371.57,2903306.38,True,False,False,False
183,82821.16,0.0,0.0,1182518.37,1265339.53,True,False,False,False
324,218351.56,9358850.59,9577202.15,6117467.37,5899115.81,False,False,False,False
117,1761021.33,1761021.33,0.0,0.0,0.0,False,False,False,True
301,78437.54,299064.0,377501.54,2776960.22,2698522.68,False,False,False,False
